Session,Spin_Num,Data_Index,Actual_Number,Predicted_Anchors,Confidence_%,Bet_Placed,Total_Bet,Result,Net_Profit,Bankroll,Hit
213,50,312,16,34|17|6|8,59.5,YES,36.0,LOSS,-36.0,3976.0,NO
213,51,313,21,36|13|11|14,56.3,NO,0,,0,3976.0,YES
213,52,314,26,29|18|7|32,58.0,NO,0,,0,3976.0,NO
213,53,315,19,14|20|31|34,59.0,NO,0,,0,3976.0,NO
213,54,316,11,14|20|31|15,62.4,YES,36.0,LOSS,-36.0,3940.0,NO
213,55,317,26,7|29|28|8,61.1,YES,48.0,LOSS,-48.0,3892.0,NO
213,56,318,25,27|6|13|14,66.2,YES,48.0,LOSS,-48.0,3844.0,NO
213,57,319,4,14|20|31|8,67.3,NO,0,,0,3844.0,NO
213,58,320,16,11|36|30|26,66.1,NO,0,,0,3844.0,NO
213,59,321,5,21|4|2|36,67.6,NO,0,,0,3844.0,NO
213,60,322,13,33|16|1|13,61.2,YES,48.0,WIN,96.0,3940.0,YES
213,61,323,34,19|15|4|21,62.0,YES,48.0,LOSS,-48.0,3892.0,NO
213,62,324,16,34|17|6|7,64.0,YES,48.0,WIN,96.0,3988.0,YES
213,63,325,28,14|20|31|21,66.5,YES,48.0,LOSS,-48.0,3940.0,NO
213,64,326,19,14|20|31|24,64.8,YES,48.0,LOSS,-48.0,3892.0,NO
213,65,327,9,14|20|31|13,63.7,NO,0,,0,3892.0,NO
213,66,328,13,32|0|15|34,62.9,NO,0,,0,3892.0,YES
213,67,329,7,4|19|21|16,64.1,NO,0,,0,3892.0,NO
213,68,330,10,14|20|31|15,64.2,YES,48.0,LOSS,-48.0,3844.0,NO
213,69,331,24,9|31|22|20,59.9,YES,60.0,LOSS,-60.0,3784.0,NO
213,70,332,8,11|36|30|16,62.8,YES,60.0,LOSS,-60.0,3724.0,NO
213,71,333,5,12|28|35|14,59.1,NO,0,,0,3724.0,YES
213,72,334,23,22|9|18|13,62.7,NO,0,,0,3724.0,YES
213,73,335,16,25|2|17|7,59.8,NO,0,,0,3724.0,YES
213,74,336,7,21|4|2|36,63.5,YES,60.0,WIN,120.0,3844.0,YES
213,75,337,5,20|1|14|31,65.2,YES,60.0,LOSS,-60.0,3784.0,NO
213,76,338,10,13|27|36|33,65.5,YES,60.0,WIN,120.0,3904.0,YES
213,77,339,26,20|1|14|24,68.3,YES,60.0,LOSS,-60.0,3844.0,NO
213,78,340,18,14|20|31|8,66.8,YES,60.0,LOSS,-60.0,3784.0,NO
213,79,341,4,8|30|23|7,67.0,NO,0,,0,3784.0,NO
213,80,342,35,11|36|30|8,70.4,NO,0,,0,3784.0,NO
213,81,343,17,8|30|23|29,70.3,NO,0,,0,3784.0,YES
213,82,344,27,0|26|32|7,69.2,YES,60.0,LOSS,-60.0,3724.0,NO
213,83,345,13,18|22|29|34,65.0,YES,72.0,LOSS,-72.0,3652.0,NO
213,84,346,10,8|30|23|7,63.6,YES,72.0,LOSS,-72.0,3580.0,NO
213,85,347,24,9|31|22|20,63.6,NO,0,,0,3580.0,YES
213,86,348,27,8|30|23|11,69.3,NO,0,,0,3580.0,NO
213,87,349,6,18|22|29|13,67.9,NO,0,,0,3580.0,YES
213,88,350,20,6|34|27|10,67.9,YES,72.0,LOSS,-72.0,3508.0,NO
213,89,351,8,17|25|34|13,73.0,YES,84.0,LOSS,-84.0,3424.0,NO
213,90,352,9,5|10|24|12,68.1,YES,84.0,LOSS,-84.0,3340.0,NO
213,91,353,21,32|0|15|13,63.8,NO,0,,0,3340.0,NO
213,92,354,2,32|0|15|13,61.7,NO,0,,0,3340.0,NO
213,93,355,22,5|10|24|26,61.0,NO,0,,0,3340.0,NO
213,94,356,11,14|20|31|1,59.7,YES,84.0,WIN,168.0,3508.0,YES
213,95,357,26,8|30|23|7,61.1,YES,84.0,WIN,168.0,3676.0,YES
213,96,358,16,27|6|13|25,61.0,YES,72.0,LOSS,-72.0,3604.0,NO
213,97,359,14,7|29|28|36,61.4,YES,72.0,WIN,144.0,3748.0,YES
213,98,360,2,29|18|7|20,58.0,YES,72.0,LOSS,-72.0,3676.0,NO
213,99,361,2,26|3|0|5,59.3,YES,72.0,LOSS,-72.0,3604.0,NO
213,100,362,0,26|3|0|2,60.6,NO,0,,0,3604.0,YES
213,101,363,31,14|20|31|11,61.3,NO,0,,0,3604.0,YES
213,102,364,21,11|36|30|29,63.2,NO,0,,0,3604.0,NO
213,103,365,7,32|0|15|13,63.9,YES,72.0,LOSS,-72.0,3532.0,NO
213,104,366,26,14|20|31|15,61.2,YES,84.0,LOSS,-84.0,3448.0,NO
213,105,367,6,14|20|31|34,62.1,YES,84.0,WIN,168.0,3616.0,YES
213,106,368,30,26|3|0|9,66.8,YES,84.0,LOSS,-84.0,3532.0,NO
213,107,369,25,25|2|17|9,67.5,YES,84.0,WIN,168.0,3700.0,YES
213,108,370,25,9|31|22|8,64.8,YES,84.0,LOSS,-84.0,3616.0,NO
213,109,371,0,14|20|31|9,65.6,YES,84.0,LOSS,-84.0,3532.0,NO
213,110,372,22,14|20|31|9,65.5,NO,0,,0,3532.0,YES
213,111,373,6,11|36|30|14,66.7,NO,0,,0,3532.0,YES
213,112,374,6,4|19|21|30,66.9,NO,0,,0,3532.0,NO
213,113,375,23,2|21|25|6,67.3,YES,84.0,LOSS,-84.0,3448.0,NO
213,114,376,27,25|2|17|7,64.3,YES,96.0,WIN,192.0,3640.0,YES
213,115,377,13,34|17|6|18,72.2,YES,96.0,WIN,192.0,3832.0,YES
213,116,378,19,10|23|5|25,63.4,YES,84.0,LOSS,-84.0,3748.0,NO
213,117,379,6,14|20|31|13,64.2,YES,84.0,LOSS,-84.0,3664.0,NO
213,118,380,14,6|34|27|30,60.5,NO,0,,0,3664.0,NO
213,119,381,4,20|1|14|31,57.0,NO,0,,0,3664.0,NO
213,120,382,4,11|36|30|13,60.1,NO,0,,0,3664.0,YES
213,121,383,1,12|28|35|4,60.7,YES,84.0,LOSS,-84.0,3580.0,NO
213,122,384,24,22|9|18|4,57.5,YES,96.0,LOSS,-96.0,3484.0,NO
213,123,385,21,17|25|34|11,59.5,YES,96.0,LOSS,-96.0,3388.0,NO
213,124,386,28,13|27|36|32,62.7,NO,0,,0,3388.0,NO
213,125,387,17,14|20|31|0,63.5,NO,0,,0,3388.0,NO
213,126,388,28,0|26|32|6,67.0,NO,0,,0,3388.0,NO
213,127,389,18,14|20|31|17,70.4,YES,96.0,LOSS,-96.0,3292.0,NO
213,128,390,17,6|34|27|4,63.6,YES,108.0,LOSS,-108.0,3184.0,NO
213,129,391,14,0|26|32|6,66.4,YES,108.0,LOSS,-108.0,3076.0,NO
213,130,392,16,20|1|14|31,63.2,NO,0,,0,3076.0,NO
213,131,393,31,14|20|31|7,59.1,NO,0,,0,3076.0,YES
213,132,394,14,11|36|30|8,61.5,NO,0,,0,3076.0,NO
213,133,395,11,20|1|14|31,53.2,YES,108.0,LOSS,-108.0,2968.0,NO
214,1,264,9,20|1|14|17,63.0,YES,12.0,LOSS,-12.0,3988.0,NO
214,2,265,13,32|0|15|34,48.3,YES,12.0,LOSS,-12.0,3976.0,NO
214,3,266,4,1|33|20|16,50.8,NO,0,,0,3976.0,NO
214,4,267,36,11|36|30|13,54.6,NO,0,,0,3976.0,YES
214,5,268,30,17|25|34|9,63.5,NO,0,,0,3976.0,NO
214,6,269,25,9|31|22|25,55.2,YES,12.0,WIN,24.0,4000.0,YES
214,7,270,9,1|33|20|8,63.7,YES,12.0,LOSS,-12.0,3988.0,NO
214,8,271,5,32|0|15|34,63.5,YES,12.0,LOSS,-12.0,3976.0,NO
214,9,272,23,33|16|1|13,61.8,NO,0,,0,3976.0,NO
214,10,273,25,7|29|28|4,58.7,NO,0,,0,3976.0,NO
214,11,274,13,14|20|31|9,61.8,NO,0,,0,3976.0,NO
214,12,275,22,9|31|22|8,63.3,YES,12.0,WIN,24.0,4000.0,YES
214,13,276,6,14|20|31|1,68.6,YES,12.0,LOSS,-12.0,3988.0,NO
214,14,277,4,9|31|22|6,69.7,YES,12.0,LOSS,-12.0,3976.0,NO
214,15,278,26,11|36|30|13,69.2,NO,0,,0,3976.0,NO
214,16,279,24,14|20|31|34,70.0,NO,0,,0,3976.0,NO
214,17,280,29,11|36|30|34,66.7,NO,0,,0,3976.0,NO
214,18,281,9,19|15|4|34,66.3,YES,12.0,LOSS,-12.0,3964.0,NO
214,19,282,30,32|0|15|34,66.4,YES,24.0,LOSS,-24.0,3940.0,NO
214,20,283,29,25|2|17|9,71.5,YES,24.0,LOSS,-24.0,3916.0,NO
214,21,284,15,19|15|4|9,69.1,NO,0,,0,3916.0,YES
214,22,285,29,30|11|8|6,65.1,NO,0,,0,3916.0,NO
214,23,286,2,19|15|4|9,58.3,NO,0,,0,3916.0,NO
214,24,287,26,5|10|24|36,53.5,YES,24.0,LOSS,-24.0,3892.0,NO
214,25,288,14,30|11|8|23,53.4,YES,36.0,WIN,72.0,3964.0,YES
214,26,289,18,10|23|5|14,51.8,YES,36.0,WIN,72.0,4036.0,YES
214,27,290,8,34|17|6|7,51.6,YES,24.0,LOSS,-24.0,4012.0,NO
214,28,291,14,29|18|7|13,55.1,YES,24.0,WIN,48.0,4060.0,YES
214,29,292,15,14|20|31|29,59.0,YES,24.0,LOSS,-24.0,4036.0,NO
214,30,293,5,14|20|31|29,59.6,YES,24.0,LOSS,-24.0,4012.0,NO
214,31,294,2,33|16|1|13,59.3,NO,0,,0,4012.0,NO
214,32,295,31,26|3|0|5,62.8,NO,0,,0,4012.0,NO
214,33,296,11,29|18|7|30,64.0,NO,0,,0,4012.0,YES
214,34,297,27,7|29|28|26,66.3,YES,24.0,WIN,48.0,4060.0,YES
214,35,298,11,18|22|29|34,69.3,YES,24.0,LOSS,-24.0,4036.0,NO
214,36,299,1,7|29|28|13,61.7,YES,24.0,LOSS,-24.0,4012.0,NO
214,37,300,19,22|9|18|34,61.8,NO,0,,0,4012.0,NO
214,38,301,0,14|20|31|13,63.9,NO,0,,0,4012.0,NO
214,39,302,15,14|20|31|9,65.7,NO,0,,0,4012.0,NO
214,40,303,10,14|20|31|1,66.5,YES,24.0,LOSS,-24.0,3988.0,NO
214,41,304,0,9|31|22|20,66.6,YES,36.0,LOSS,-36.0,3952.0,NO
214,42,305,4,14|20|31|9,67.1,YES,36.0,LOSS,-36.0,3916.0,NO
214,43,306,8,11|36|30|13,63.3,NO,0,,0,3916.0,NO
214,44,307,12,14|20|31|1,66.5,NO,0,,0,3916.0,NO
214,45,308,28,31|14|9|13,65.1,NO,0,,0,3916.0,YES
214,46,309,14,0|26|32|24,62.3,YES,36.0,WIN,72.0,3988.0,YES
214,47,310,20,14|20|31|15,63.2,YES,36.0,WIN,72.0,4060.0,YES
214,48,311,18,17|25|34|14,59.7,YES,24.0,LOSS,-24.0,4036.0,NO
214,49,312,16,34|17|6|8,59.5,YES,24.0,LOSS,-24.0,4012.0,NO
214,50,313,21,36|13|11|14,56.3,NO,0,,0,4012.0,YES
214,51,314,26,29|18|7|32,58.0,NO,0,,0,4012.0,NO
214,52,315,19,14|20|31|34,59.0,NO,0,,0,4012.0,NO
214,53,316,11,14|20|31|15,62.4,YES,24.0,LOSS,-24.0,3988.0,NO
214,54,317,26,7|29|28|8,61.1,YES,36.0,LOSS,-36.0,3952.0,NO
214,55,318,25,27|6|13|14,66.2,YES,36.0,LOSS,-36.0,3916.0,NO
214,56,319,4,14|20|31|8,67.3,NO,0,,0,3916.0,NO
214,57,320,16,11|36|30|26,66.1,NO,0,,0,3916.0,NO
214,58,321,5,21|4|2|36,67.6,NO,0,,0,3916.0,NO
214,59,322,13,33|16|1|13,61.2,YES,36.0,WIN,72.0,3988.0,YES
214,60,323,34,19|15|4|21,62.0,YES,36.0,LOSS,-36.0,3952.0,NO
214,61,324,16,34|17|6|7,64.0,YES,36.0,WIN,72.0,4024.0,YES
